,SKU_1,SKU_2,#-Containing Orders,#-Completing Orders
1976,9908178,11439443,7,0.0
1977,9908178,11439444,8,0.0
1978,9908178,11439445,4,0.0
1979,9908178,11456440,1,0.0
1980,9908178,11456443,1,0.0
1981,9908178,11456444,1,0.0
1982,9908178,11456445,1,0.0
1983,9908178,11456446,2,0.0
1984,9908178,11456448,1,0.0
1985,9908178,11518937,1,0.0
1986,9908178,11519095,1,0.0
1987,9908178,11519293,2,0.0
1988,9908178,11519295,1,0.0
1989,9908178,11519296,1,0.0
1990,9908178,11519667,3,0.0
1991,9908178,11519668,1,0.0
1992,9908178,11519669,2,0.0
1993,9908178,11519670,2,0.0
1994,9908178,11519671,3,0.0
1995,9908178,11519672,2,0.0
1996,9908178,11519674,3,0.0
1997,9908178,11519675,2,0.0
1998,9908178,11519676,4,0.0
1999,9908178,11519677,3,0.0
2000,9908178,11519683,1,0.0
2001,9908178,11522753,1,0.0
2002,9908178,11522756,1,0.0
2003,9908178,11527762,1,0.0
2004,9908178,11527817,1,0.0
2005,9908178,11534636,1,0.0
2006,9908178,11534637,2,0.0
2007,9908178,11535317,1,0.0
2008,9908178,11536751,1,0.0
2009,9908178,11545866,1,0.0
2010,9908178,11546036,1,0.0
2011,9908178,11546039,1,0.0
2012,9908178,11554736,1,0.0
2013,9908178,11567491,1,0.0
2014,9908178,11568421,1,0.0
2015,9908178,11569308,1,0.0
2016,9908178,11571927,1,0.0
2017,9908178,11571929,1,0.0
2018,9908178,11572495,1,0.0
2019,9908178,11572552,1,0.0
2020,10340029,3985719,1,0.0
2021,10340029,3985723,1,0.0
2022,10340029,3985724,1,0.0
2023,10340029,3991237,1,0.0
2024,10340029,4212825,1,0.0
2025,10340029,4212826,2,0.0
2026,10340029,4212843,1,0.0
2027,10340029,4212844,1,0.0
2028,10340029,4212845,2,0.0
2029,10340029,4212846,3,0.0
2030,10340029,4213596,1,0.0
2031,10340029,4213597,1,0.0
2032,10340029,4213598,1,0.0
2033,10340029,4267448,6,0.0
2034,10340029,4267454,40,0.0
2035,10340029,4267462,1,0.0
2036,10340029,4303063,1,0.0
2037,10340029,4303069,1,0.0
2038,10340029,4303072,1,0.0
2039,10340029,4303074,1,0.0
2040,10340029,4303369,1,0.0
2041,10340029,4317986,1,0.0
2042,10340029,4317987,1,0.0
2043,10340029,4933291,1,0.0
2044,10340029,4935260,1,0.0
2045,10340029,4935261,4,0.0
2046,10340029,4935263,3,0.0
2047,10340029,4935264,1,0.0
2048,10340029,4935854,1,0.0
2049,10340029,4935855,1,0.0
2050,10340029,4990484,1,0.0
2051,10340029,5855792,1,0.0
2052,10340029,7136290,1,0.0
2053,10340029,7136293,1,0.0
2054,10340029,7888079,1,0.0
2055,10340029,7888126,1,0.0
2056,10340029,7888127,1,0.0
2057,10340029,8088600,3,0.0
2058,10340029,8089063,3,0.0
2059,10340029,8129480,1,0.0
2060,10340029,8187414,2,0.0
2061,10340029,8333407,1,0.0
2062,10340029,8333411,1,0.0
2063,10340029,8333413,1,0.0
2064,10340029,8511516,1,0.0
2065,10340029,8674170,61,0.0
2066,10340029,8674200,26,0.0
2067,10340029,8674283,5,0.0
2068,10340029,8697401,1,0.0
2069,10340029,8697507,4,0.0
2070,10340029,8740239,2,0.0
2071,10340029,8919362,1,0.0
2072,10340029,8996239,1,0.0
2073,10340029,8996249,1,0.0
2074,10340029,9009648,3,0.0
2075,10340029,9009661,1,0.0
2076,10340029,9009696,3,0.0
2077,10340029,9009702,6,0.0
2078,10340029,9655711,1,0.0
2079,10340029,9713295,4,4.0
2080,10340029,9764745,8,0.0
2081,10340029,9764846,2,0.0
2082,10340029,9764937,1,0.0
2083,10340029,9764965,1,0.0
2084,10340029,9765079,1,0.0
2085,10340029,9765118,2,0.0
2086,10340029,9774149,2,0.0
2087,10340029,9774150,1,0.0
2088,10340029,9809277,2,0.0
2089,10340029,9809278,2,0.0
2090,10340029,9809291,1,0.0
2091,10340029,9809297,1,0.0
2092,10340029,9809298,1,0.0
2093,10340029,9809299,1,0.0
2094,10340029,9809301,1,0.0
2095,10340029,9809315,1,0.0
2096,10340029,9809318,1,0.0
2097,10340029,9809346,1,0.0
2098,10340029,9809360,1,0.0
2099,10340029,9867305,1,0.0
2100,10340029,9878950,1,0.0
2101,10340029,9908176,1,1.0
2102,10340029,9908177,2,2.0
2103,10340029,9908178,2,2.0
2104,10340029,9908181,2,0.0
2105,10340029,9908222,1,0.0
2106,10340029,9953269,1,0.0
2107,10340029,9953275,1,0.0
2108,10340029,9981172,1,0.0
2109,10340029,9981173,1,0.0
2110,10340029,10010609,1,0.0
2111,10340029,10010610,3,0.0
2112,10340029,10021387,1,0.0
2113,10340029,10021401,1,0.0
2114,10340029,10021409,1,0.0
2115,10340029,10024357,2,0.0
2116,10340029,10024580,34,0.0
2117,10340029,10024593,44,0.0
2118,10340029,10203259,1,0.0
2119,10340029,10203268,1,0.0
2120,10340029,10203295,1,0.0
2121,10340029,10203296,3,0.0
2122,10340029,10203297,2,0.0
2123,10340029,10203298,1,0.0
2124,10340029,10203299,2,0.0
2125,10340029,10203301,1,0.0
2126,10340029,10207153,1,0.0
2127,10340029,10212331,1,0.0
2128,10340029,10216995,1,0.0
2129,10340029,10217118,1,0.0
2130,10340029,10217435,1,0.0
2131,10340029,10237503,1,0.0
2132,10340029,10256285,2,0.0
2133,10340029,10281735,1,0.0
2134,10340029,10281744,1,0.0
2135,10340029,10281745,1,0.0
2136,10340029,10282605,1,0.0
2137,10340029,10282661,1,0.0
2138,10340029,10282669,1,0.0
2139,10340029,10282674,1,0.0
2140,10340029,10283395,1,0.0
2141,10340029,10283517,2,0.0
2142,10340029,10283518,2,0.0
2143,10340029,10283521,1,0.0
2144,10340029,10283522,1,0.0
2145,10340029,10283523,1,0.0
2146,10340029,10283540,1,0.0
2147,10340029,10283541,2,0.0
2148,10340029,10283543,4,0.0
2149,10340029,10283544,2,0.0
2150,10340029,10285431,1,0.0
2151,10340029,10285601,1,0.0
2152,10340029,10285985,1,0.0
2153,10340029,10295799,1,0.0
2154,10340029,10323055,1,0.0
2155,10340029,10323056,1,0.0
2156,10340029,10323057,1,0.0
2157,10340029,10339950,8,0.0
2158,10340029,10339954,1,0.0
2159,10340029,10339958,2,0.0
2160,10340029,10339962,14,0.0
2161,10340029,10339966,3,0.0
2162,10340029,10340002,36,0.0
2163,10340029,10340003,71,0.0
2164,10340029,10340008,77,0.0
2165,10340029,10340012,2,0.0
2166,10340029,10340014,15,0.0
2167,10340029,10340019,3,0.0
2168,10340029,10340020,18,0.0
2169,10340029,10340027,88,0.0
2170,10340029,10340028,802,0.0
2171,10340029,10340030,221,0.0
2172,10340029,10340061,1,0.0
2173,10340029,10340062,1,0.0
2174,10340029,10340067,49,0.0
2175,10340029,10340068,16,0.0
2176,10340029,10340134,6,0.0
2177,10340029,10340137,2,0.0
2178,10340029,10340139,2,0.0
2179,10340029,10340370,1,0.0
2180,10340029,10343197,1,0.0
2181,10340029,10343198,1,0.0
2182,10340029,10343206,1,0.0
2183,10340029,10343207,2,0.0
2184,10340029,10343208,1,0.0
2185,10340029,10343210,1,0.0
2186,10340029,10343211,1,0.0
2187,10340029,10343258,1,0.0
2188,10340029,10343261,1,0.0
2189,10340029,10439980,1,0.0
2190,10340029,10439987,1,0.0
2191,10340029,10439992,1,0.0
2192,10340029,10496444,1,0.0
2193,10340029,10496470,1,0.0
2194,10340029,10498234,1,0.0
2195,10340029,10568738,1,0.0
2196,10340029,10592132,1,0.0
2197,10340029,10592217,1,0.0
2198,10340029,10660753,1,0.0
2199,10340029,10678679,1,0.0
2200,10340029,10722620,1,0.0
2201,10340029,10722623,2,0.0
2202,10340029,10724076,1,0.0
2203,10340029,10727436,1,0.0
2204,10340029,10727437,3,0.0
2205,10340029,10727440,3,0.0
2206,10340029,10735119,1,0.0
2207,10340029,10754994,1,0.0
2208,10340029,10754998,1,0.0
2209,10340029,10755000,1,0.0
2210,10340029,10755003,1,0.0
2211,10340029,10755016,1,0.0
2212,10340029,10755044,1,0.0
2213,10340029,10755047,1,0.0
2214,10340029,10755441,1,0.0
2215,10340029,10755447,1,0.0
2216,10340029,10755462,1,0.0
2217,10340029,10755464,1,0.0
2218,10340029,10755470,1,0.0
2219,10340029,10755471,1,0.0
2220,10340029,10755473,1,0.0
2221,10340029,10770965,2,0.0
2222,10340029,10770967,1,0.0
2223,10340029,10804008,1,0.0
2224,10340029,10821315,1,0.0
2225,10340029,10834223,7,0.0
2226,10340029,10834224,4,0.0
2227,10340029,10834225,3,0.0
2228,10340029,10834841,13,0.0
2229,10340029,10834842,17,0.0
2230,10340029,10834843,1,0.0
2231,10340029,10834844,7,0.0
2232,10340029,10945907,1,0.0
2233,10340029,10950953,1,0.0
2234,10340029,10951010,1,0.0
2235,10340029,10952172,3,0.0
2236,10340029,10952497,1,0.0
2237,10340029,10952498,1,0.0
2238,10340029,10952665,2,0.0
2239,10340029,10952666,2,0.0
2240,10340029,10952668,1,0.0
2241,10340029,10952670,1,0.0
2242,10340029,10952718,17,0.0
2243,10340029,10952719,21,0.0
2244,10340029,10952720,4,0.0
2245,10340029,10952721,1,0.0
2246,10340029,10952780,5,0.0
2247,10340029,10952781,1,0.0
2248,10340029,10952867,1,0.0
2249,10340029,10952868,18,0.0
2250,10340029,10952870,2,0.0
2251,10340029,10952887,11,0.0
2252,10340029,10952888,11,0.0
2253,10340029,10952889,4,0.0
2254,10340029,10952890,2,0.0
2255,10340029,10952891,11,0.0
2256,10340029,10952892,11,0.0
2257,10340029,10952893,4,0.0
2258,10340029,10952894,1,0.0
2259,10340029,10953178,15,0.0
2260,10340029,10953179,12,0.0
2261,10340029,10953180,3,0.0
2262,10340029,10953181,3,0.0
2263,10340029,10953394,23,0.0
2264,10340029,10953395,11,0.0
2265,10340029,10953396,2,0.0
2266,10340029,10953397,11,0.0
2267,10340029,10953406,3,0.0
2268,10340029,10953407,9,0.0
2269,10340029,10953408,2,0.0
2270,10340029,10953409,4,0.0
2271,10340029,10976772,1,0.0
2272,10340029,10978925,1,0.0
2273,10340029,10978942,2,0.0
2274,10340029,10978952,1,0.0
2275,10340029,10991990,1,0.0
2276,10340029,10992007,1,0.0
2277,10340029,11011998,1,0.0
2278,10340029,11033487,1,0.0
2279,10340029,11047542,1,0.0
2280,10340029,11047544,1,0.0
2281,10340029,11047545,2,0.0
2282,10340029,11047547,4,0.0
2283,10340029,11047549,1,0.0
2284,10340029,11047563,1,0.0
2285,10340029,11047590,1,0.0
2286,10340029,11047593,1,0.0
2287,10340029,11054050,5,0.0
2288,10340029,11054051,13,0.0
2289,10340029,11054052,9,0.0
2290,10340029,11054053,9,0.0
2291,10340029,11054054,7,0.0
2292,10340029,11054110,1,0.0
2293,10340029,11054111,8,0.0
2294,10340029,11054112,8,0.0
2295,10340029,11054113,3,0.0
2296,10340029,11054114,8,0.0
2297,10340029,11055405,2,0.0
2298,10340029,11055406,2,0.0
2299,10340029,11055408,2,0.0
2300,10340029,11055416,2,0.0
2301,10340029,11055417,1,0.0
2302,10340029,11055420,1,0.0
2303,10340029,11059550,2,0.0
2304,10340029,11059551,1,0.0
2305,10340029,11060130,5,0.0
2306,10340029,11060131,11,0.0
2307,10340029,11060132,7,0.0
2308,10340029,11060133,4,0.0
2309,10340029,11060134,6,0.0
2310,10340029,11061842,1,0.0
2311,10340029,11061843,1,0.0
2312,10340029,11061846,1,0.0
2313,10340029,11062296,1,0.0
2314,10340029,11064570,1,0.0
2315,10340029,11064962,1,0.0
2316,10340029,11064971,1,0.0
2317,10340029,11086321,1,0.0
2318,10340029,11092711,1,0.0
2319,10340029,11092714,3,0.0
2320,10340029,11093022,1,0.0
2321,10340029,11093023,1,0.0
2322,10340029,11093033,2,0.0
2323,10340029,11095643,1,0.0
2324,10340029,11095652,1,0.0
2325,10340029,11095683,1,0.0
2326,10340029,11099511,1,0.0
2327,10340029,11099521,1,0.0
2328,10340029,11100384,1,0.0
2329,10340029,11108643,1,0.0
2330,10340029,11109239,1,0.0
2331,10340029,11109812,2,0.0
2332,10340029,11109892,1,0.0
2333,10340029,11109900,1,0.0
2334,10340029,11110497,1,0.0
2335,10340029,11110499,1,0.0
2336,10340029,11111050,1,0.0
2337,10340029,11111051,6,0.0
2338,10340029,11111052,1,0.0
2339,10340029,11111053,1,0.0
2340,10340029,11111581,1,0.0
2341,10340029,11111991,1,0.0
2342,10340029,11111992,1,0.0
2343,10340029,11116369,1,0.0
2344,10340029,11116421,3,0.0
2345,10340029,11116423,2,0.0
2346,10340029,11116642,2,0.0
2347,10340029,11116643,1,0.0
2348,10340029,11116644,1,0.0
2349,10340029,11116688,1,0.0
2350,10340029,11116781,1,0.0
2351,10340029,11116783,2,0.0
2352,10340029,11116785,1,0.0
2353,10340029,11116912,1,0.0
2354,10340029,11116921,1,0.0
2355,10340029,11116922,1,0.0
2356,10340029,11116923,1,0.0
2357,10340029,11116957,1,0.0
2358,10340029,11116961,3,0.0
2359,10340029,11116963,1,0.0
2360,10340029,11116964,1,0.0
2361,10340029,11116965,3,0.0
2362,10340029,11127068,1,0.0
2363,10340029,11127225,2,0.0
2364,10340029,11127226,1,0.0
2365,10340029,11127228,1,0.0
2366,10340029,11127361,8,0.0
2367,10340029,11127362,15,0.0
2368,10340029,11127363,4,0.0
2369,10340029,11127364,9,0.0
2370,10340029,11127542,1,0.0
2371,10340029,11127544,1,0.0
2372,10340029,11127545,2,0.0
2373,10340029,11127547,2,0.0
2374,10340029,11127550,1,0.0
2375,10340029,11127673,1,0.0
2376,10340029,11127766,1,0.0
2377,10340029,11127923,1,0.0
2378,10340029,11127926,1,0.0
2379,10340029,11128666,9,0.0
2380,10340029,11128667,10,0.0
2381,10340029,11128668,7,0.0
2382,10340029,11128669,3,0.0
2383,10340029,11128673,2,0.0
2384,10340029,11128674,7,0.0
2385,10340029,11128675,4,0.0
2386,10340029,11128870,1,0.0
2387,10340029,11128918,1,0.0
2388,10340029,11128933,1,0.0
2389,10340029,11128952,1,0.0
2390,10340029,11128972,7,0.0
2391,10340029,11128973,9,0.0
2392,10340029,11128974,4,0.0
2393,10340029,11128975,4,0.0
2394,10340029,11128979,3,0.0
2395,10340029,11128980,3,0.0
2396,10340029,11128981,1,0.0
2397,10340029,11128982,2,0.0
2398,10340029,11129358,2,0.0
2399,10340029,11129360,1,0.0
2400,10340029,11129371,1,0.0
2401,10340029,11129372,1,0.0
2402,10340029,11129862,2,0.0
2403,10340029,11129864,3,0.0
2404,10340029,11129865,3,0.0
2405,10340029,11129866,1,0.0
2406,10340029,11129867,11,0.0
2407,10340029,11129869,1,0.0
2408,10340029,11129871,23,0.0
2409,10340029,11129872,30,0.0
2410,10340029,11129873,11,0.0
2411,10340029,11129874,8,0.0
2412,10340029,11129886,1,0.0
2413,10340029,11129973,3,0.0
2414,10340029,11129975,12,0.0
2415,10340029,11129976,10,0.0
2416,10340029,11129977,5,0.0
2417,10340029,11129978,9,0.0
2418,10340029,11130570,1,0.0
2419,10340029,11130572,7,0.0
2420,10340029,11130573,3,0.0
2421,10340029,11130574,1,0.0
2422,10340029,11130575,1,0.0
2423,10340029,11130584,1,0.0
2424,10340029,11130588,1,0.0
2425,10340029,11131009,1,0.0
2426,10340029,11131010,3,0.0
2427,10340029,11131012,2,0.0
2428,10340029,11131319,1,0.0
2429,10340029,11131321,2,0.0
2430,10340029,11131322,1,0.0
2431,10340029,11131801,1,0.0
2432,10340029,11131803,1,0.0
2433,10340029,11131804,3,0.0
2434,10340029,11132958,1,0.0
2435,10340029,11133155,2,0.0
2436,10340029,11133965,2,0.0
2437,10340029,11133967,1,0.0
2438,10340029,11133969,1,0.0
2439,10340029,11146603,1,0.0
2440,10340029,11146604,2,0.0
2441,10340029,11180415,1,0.0
2442,10340029,11180476,1,0.0
2443,10340029,11205402,1,0.0
2444,10340029,11206375,1,0.0
2445,10340029,11206376,2,0.0
2446,10340029,11206377,1,0.0
2447,10340029,11206378,1,0.0
2448,10340029,11206382,1,0.0
2449,10340029,11206383,1,0.0
2450,10340029,11213603,1,0.0
2451,10340029,11213855,1,0.0
2452,10340029,11252622,1,0.0
2453,10340029,11252623,4,0.0
2454,10340029,11252625,2,0.0
2455,10340029,11252635,1,0.0
2456,10340029,11291987,1,0.0
2457,10340029,11311993,1,0.0
2458,10340029,11316901,1,0.0
2459,10340029,11317268,1,0.0
2460,10340029,11360735,1,0.0
2461,10340029,11362276,12,0.0
2462,10340029,11362382,1,0.0
2463,10340029,11362470,1,0.0
2464,10340029,11362478,1,0.0
2465,10340029,11362583,23,0.0
2466,10340029,11362589,35,0.0
2467,10340029,11362701,2,0.0
2468,10340029,11362904,1,0.0
2469,10340029,11363313,64,0.0
2470,10340029,11363429,30,0.0
2471,10340029,11385246,1,0.0
2472,10340029,11385247,1,0.0
2473,10340029,11385248,1,0.0
2474,10340029,11388414,1,0.0
2475,10340029,11388415,2,0.0
2476,10340029,11388430,1,0.0
2477,10340029,11410474,1,0.0
2478,10340029,11410496,1,0.0
2479,10340029,11412245,1,0.0
2480,10340029,11414444,1,0.0
2481,10340029,11414875,1,0.0
2482,10340029,11417201,2,0.0
2483,10340029,11417216,1,0.0
2484,10340029,11419873,1,0.0
2485,10340029,11419913,1,0.0
2486,10340029,11419917,1,0.0
2487,10340029,11422100,1,0.0
2488,10340029,11437236,1,0.0
2489,10340029,11440044,1,0.0
2490,10340029,11440046,1,0.0
2491,10340029,11448528,2,0.0
2492,10340029,11456434,1,0.0
2493,10340029,11458499,2,0.0
2494,10340029,11458500,2,0.0
2495,10340029,11458501,1,0.0
2496,10340029,11460424,2,0.0
2497,10340029,11474328,1,0.0
2498,10340029,11477396,1,0.0
2499,10340029,11477510,1,0.0
2500,10340029,11492853,1,0.0
2501,10340029,11492887,1,0.0
2502,10340029,11507761,1,0.0
2503,10340029,11507802,1,0.0
2504,10340029,11507818,1,0.0
2505,10340029,11507873,2,0.0
2506,10340029,11507875,1,0.0
2507,10340029,11516926,2,0.0
2508,10340029,11516927,1,0.0
2509,10340029,11516929,1,0.0
2510,10340029,11517265,1,0.0
2511,10340029,11518661,1,0.0
2512,10340029,11518912,1,0.0
2513,10340029,11519292,1,0.0
2514,10340029,11519293,5,0.0
2515,10340029,11519294,3,0.0
2516,10340029,11519295,2,0.0
2517,10340029,11519296,1,0.0
2518,10340029,11519672,1,0.0
2519,10340029,11519674,1,0.0
2520,10340029,11519675,1,0.0
2521,10340029,11519751,1,0.0
2522,10340029,11519761,1,0.0
2523,10340029,11519778,1,0.0
2524,10340029,11520752,1,0.0
2525,10340029,11521572,1,0.0
2526,10340029,11521966,1,0.0
2527,10340029,11522738,1,0.0
2528,10340029,11522753,1,0.0
2529,10340029,11527658,1,0.0
2530,10340029,11527761,1,0.0
2531,10340029,11527765,1,0.0
2532,10340029,11528611,1,0.0
2533,10340029,11528816,1,0.0
2534,10340029,11528817,1,0.0
2535,10340029,11528909,1,0.0
2536,10340029,11529368,1,0.0
2537,10340029,11529391,1,0.0
2538,10340029,11529648,1,0.0
2539,10340029,11530122,1,0.0
2540,10340029,11530141,1,0.0
2541,10340029,11530273,1,0.0
2542,10340029,11533586,1,0.0
2543,10340029,11534166,1,0.0
2544,10340029,11534170,1,0.0
2545,10340029,11534178,1,0.0
2546,10340029,11536747,1,0.0
2547,10340029,11545731,6,0.0
2548,10340029,11545732,5,0.0
2549,10340029,11545734,3,0.0
2550,10340029,11546036,2,0.0
2551,10340029,11546037,5,0.0
2552,10340029,11546038,1,0.0
2553,10340029,11546039,2,0.0
2554,10340029,11550296,1,0.0
2555,10340029,11550704,2,0.0
2556,10340029,11554732,2,0.0
2557,10340029,11554736,7,0.0
2558,10340029,11554753,1,0.0
2559,10340029,11558134,2,0.0
2560,10340029,11558135,3,0.0
2561,10340029,11558136,2,0.0
2562,10340029,11558138,2,0.0
2563,10340029,11558217,1,0.0
2564,10340029,11558228,1,0.0
2565,10340029,11558229,1,0.0
2566,10340029,11558230,1,0.0
2567,10340029,11558237,1,0.0
2568,10340029,11558238,1,0.0
2569,10340029,11558246,2,0.0
2570,10340029,11558247,2,0.0
2571,10340029,11558248,1,0.0
2572,10340029,11558322,1,0.0
2573,10340029,11558325,1,0.0
2574,10340029,11558711,1,0.0
2575,10340029,11559093,1,0.0
2576,10340029,11559643,1,0.0
2577,10340029,11559659,1,0.0
2578,10340029,11559661,1,0.0
2579,10340029,11561138,1,0.0
2580,10340029,11561236,1,0.0
2581,10340029,11564339,1,0.0
2582,10340029,11567490,1,0.0
2583,10340029,11567491,1,0.0
2584,10340029,11568939,1,0.0
2585,10340029,11569307,1,0.0
2586,10340029,11569308,1,0.0
2587,10340029,11569350,4,0.0
2588,10340029,11569351,3,0.0
2589,10340029,11569803,2,0.0
2590,10340029,11569902,1,0.0
2591,10340029,11570061,1,0.0
2592,10340029,11570548,1,0.0
2593,10340029,11571510,2,0.0
2594,10340029,11571512,1,0.0
2595,10340029,11572471,1,0.0
2596,10340029,11572495,1,0.0
2597,10340029,11572551,1,0.0
2598,10340029,11574572,2,0.0
2599,10340029,11574573,1,0.0
2600,10340029,11574810,2,0.0
2601,10340029,11574812,3,0.0
2602,10340029,11574813,4,0.0
